Time,Generated,From grid,C
2024-04-22 03:00:00,40.2,241,281
2024-04-22 03:30:00,43.3,235,278
2024-04-22 04:00:00,46.4,151,197
2024-04-22 04:30:00,49.5,154,204
2024-04-22 05:00:00,52.6,156,209
2024-04-22 05:30:00,55.7,242,298
2024-04-22 06:00:00,58.8,4820,4879
2024-04-22 06:30:00,61.9,4064,4126
2024-04-22 07:00:00,65,1882,1947
2024-04-22 07:30:00,208,3089,3297
2024-04-22 08:00:00,253,180,433
2024-04-22 08:30:00,915,2964,3879
2024-04-22 09:00:00,1356,4261,5617
2024-04-22 09:30:00,1897,282,2179
2024-04-22 10:00:00,2430,-11,2419
2024-04-22 10:30:00,2940,-2322,618
2024-04-22 11:00:00,3384,72,3456
2024-04-22 11:30:00,3794,-3253,541
2024-04-22 12:00:00,4081,-1667,2414
2024-04-22 12:30:00,4341,-3934,407
2024-04-22 13:00:00,3749,-1752,1997
2024-04-22 13:30:00,4400,-2644,1756
2024-04-22 14:00:00,4400,-2554,1846
2024-04-22 14:30:00,4400,-4056,344
2024-04-22 15:00:00,4400,-1332,3068
2024-04-22 15:30:00,4400,-1879,2521
2024-04-22 16:00:00,4202,-3472,730
2024-04-22 16:30:00,3632,-3290,342
2024-04-22 17:00:00,3245,-186,3059
2024-04-22 17:30:00,2725,-2353,372
2024-04-22 18:00:00,2459,-2100,359
2024-04-22 18:30:00,2147,-1813,334
2024-04-22 19:00:00,539,-304,235
2024-04-22 19:30:00,185,217,402
2024-04-22 20:00:00,94,178,272
2024-04-22 20:30:00,3,1863,1866
2024-04-22 21:00:00,0,516,516
2024-04-22 21:30:00,5.1,419,424
2024-04-22 22:00:00,10.2,413,423
2024-04-22 22:30:00,15.3,2236,2251
2024-04-22 23:00:00,20.4,329,349
2024-04-22 23:30:00,25.5,291,317
2024-04-23 00:00:00,30.6,159,190
2024-04-23 00:30:00,35.7,241,277
2024-04-23 01:00:00,40.8,233,274
2024-04-23 01:30:00,45.9,155,201
2024-04-23 02:00:00,51,151,202
2024-04-23 02:30:00,56.1,152,208
2024-04-23 03:00:00,61.2,152,213
2024-04-23 03:30:00,66.3,239,305
2024-04-23 04:00:00,71.4,234,305
2024-04-23 04:30:00,76.5,155,232
2024-04-23 05:00:00,81.6,150,232
2024-04-23 05:30:00,86.7,152,239
2024-04-23 06:00:00,91.8,2470,2562
2024-04-23 06:30:00,96.9,4265,4362
2024-04-23 07:00:00,102,2693,2795
2024-04-23 07:30:00,220,3204,3424
2024-04-23 08:00:00,455,2012,2467
2024-04-23 08:30:00,810,3695,4505
2024-04-23 09:00:00,1585,910,2495
2024-04-23 09:30:00,2339,-191,2148
2024-04-23 10:00:00,2526,-416,2110
2024-04-23 10:30:00,3018,-2690,328
2024-04-23 11:00:00,3453,-1727,1726
2024-04-23 11:30:00,3770,-2026,1744
2024-04-23 12:00:00,4053,-3647,406
2024-04-23 12:30:00,4400,-800,3600
2024-04-23 13:00:00,1915,164,2079
2024-04-23 13:30:00,4400,-4057,343
2024-04-23 14:00:00,1210,567,1777
2024-04-23 14:30:00,1332,-984,348
2024-04-23 15:00:00,4400,-2218,2182
2024-04-23 15:30:00,4400,-2434,1966
2024-04-23 16:00:00,4400,-2260,2140
2024-04-23 16:30:00,3742,-3337,405
2024-04-23 17:00:00,3359,-1052,2307
2024-04-23 17:30:00,3456,-1553,1903
2024-04-23 18:00:00,2996,-1043,1953
2024-04-23 18:30:00,2126,-1712,414
2024-04-23 19:00:00,1461,-947,514
2024-04-23 19:30:00,505,2101,2606
2024-04-23 20:00:00,63,1864,1927
2024-04-23 20:30:00,4,344,348
2024-04-23 21:00:00,0,327,327
2024-04-23 21:30:00,3.8,2403,2407
2024-04-23 22:00:00,7.6,2487,2495
2024-04-23 22:30:00,11.4,487,498
2024-04-23 23:00:00,15.2,328,343
2024-04-23 23:30:00,19,160,179
2024-04-24 00:00:00,22.8,152,175
2024-04-24 00:30:00,26.6,246,273
2024-04-24 01:00:00,30.4,238,268
2024-04-24 01:30:00,34.2,159,193
2024-04-24 02:00:00,38,150,188
2024-04-24 02:30:00,41.8,149,191
2024-04-24 03:00:00,45.6,152,198
2024-04-24 03:30:00,49.4,239,288
2024-04-24 04:00:00,53.2,232,285
2024-04-24 04:30:00,57,149,206
2024-04-24 05:00:00,60.8,150,211
2024-04-24 05:30:00,64.6,152,217
2024-04-24 06:00:00,68.4,2345,2413
2024-04-24 06:30:00,72.2,4786,4858
2024-04-24 07:00:00,76,2792,2868
2024-04-24 07:30:00,127,4551,4678
2024-04-24 08:00:00,265,3693,3958
2024-04-24 08:30:00,688,1306,1994
2024-04-24 09:00:00,1325,669,1994
2024-04-24 09:30:00,1928,140,2068
2024-04-24 10:00:00,2521,-1825,696
2024-04-24 10:30:00,3002,-968,2034
2024-04-24 11:00:00,3464,593,4057
2024-04-24 11:30:00,3834,-1059,2775
2024-04-24 12:00:00,4118,-363,3755
2024-04-24 12:30:00,4303,-68,4235
2024-04-24 13:00:00,4400,368,4768
2024-04-24 13:30:00,4400,-1251,3149
2024-04-24 14:00:00,4400,-1294,3106
2024-04-24 14:30:00,4400,1398,5798
2024-04-24 15:00:00,4389,1414,5803
2024-04-24 15:30:00,4194,-591,3603
2024-04-24 16:00:00,3920,-3503,417
2024-04-24 16:30:00,3614,-3146,468
2024-04-24 17:00:00,3191,-173,3018
2024-04-24 17:30:00,2731,-293,2438
2024-04-24 18:00:00,2014,-1666,348
2024-04-24 18:30:00,1617,577,2194
2024-04-24 19:00:00,1019,1051,2070
2024-04-24 19:30:00,258,1601,1859
2024-04-24 20:00:00,59,2649,2708
2024-04-24 20:30:00,0,2215,2215
2024-04-24 21:00:00,0.85,460,461
2024-04-24 21:30:00,1.7,2357,2359
2024-04-24 22:00:00,2.55,1939,1942
2024-04-24 22:30:00,3.4,4159,4162
2024-04-24 23:00:00,4.25,2378,2382
2024-04-24 23:30:00,5.1,2332,2337
2024-04-25 00:00:00,5.95,2210,2216
2024-04-25 00:30:00,6.8,2240,2247
2024-04-25 01:00:00,7.65,2227,2235
2024-04-25 01:30:00,8.5,2322,2331
2024-04-25 02:00:00,9.35,2331,2340
2024-04-25 02:30:00,10.2,153,163
2024-04-25 03:00:00,11,153,164
2024-04-25 03:30:00,11.9,151,163
2024-04-25 04:00:00,12.8,153,166
2024-04-25 04:30:00,13.6,247,261
2024-04-25 05:00:00,14.5,232,246
2024-04-25 05:30:00,15.3,151,166
2024-04-25 06:00:00,16.2,4831,4847
2024-04-25 06:30:00,17,4359,4376
2024-04-25 07:00:00,129,2372,2501
2024-04-25 07:30:00,335,3070,3405
2024-04-25 08:00:00,583,3027,3610
2024-04-25 08:30:00,707,3506,4213
2024-04-25 09:00:00,1044,951,1995
2024-04-25 09:30:00,1255,979,2234
2024-04-25 10:00:00,1356,594,1950
2024-04-25 10:30:00,2119,24,2143
2024-04-25 11:00:00,2111,-73,2038
2024-04-25 11:30:00,2661,-2309,352
2024-04-25 12:00:00,1909,-1662,247
2024-04-25 12:30:00,3273,-963,2310
2024-04-25 13:00:00,2299,-302,1997
2024-04-25 13:30:00,4320,-2060,2260
2024-04-25 14:00:00,4335,-2634,1701
2024-04-25 14:30:00,2142,2656,4798
2024-04-25 15:00:00,3240,-844,2396
2024-04-25 15:30:00,3274,702,3976
2024-04-25 16:00:00,984,988,1972
2024-04-25 16:30:00,1322,-839,483
2024-04-25 17:00:00,970,-505,465
2024-04-25 17:30:00,650,1790,2440
2024-04-25 18:00:00,226,1677,1903
2024-04-25 18:30:00,319,1630,1949
2024-04-25 19:00:00,143,205,348
2024-04-25 19:30:00,47,463,510
2024-04-25 20:00:00,15,2431,2446
2024-04-25 20:30:00,0,575,575
2024-04-25 21:00:00,4.19,577,581
2024-04-25 21:30:00,8.38,2404,2412
2024-04-25 22:00:00,12.6,2015,2028
2024-04-25 22:30:00,16.8,2170,2187
2024-04-25 23:00:00,21,1647,1668
2024-04-25 23:30:00,25.1,1593,1618
2024-04-26 00:00:00,29.3,1520,1549
2024-04-26 00:30:00,33.5,1524,1558
2024-04-26 01:00:00,37.7,1521,1559
2024-04-26 01:30:00,41.9,1443,1485
2024-04-26 02:00:00,46.1,1452,1498
2024-04-26 02:30:00,50.3,1459,1509
2024-04-26 03:00:00,54.5,1538,1592
2024-04-26 03:30:00,58.7,1542,1601
2024-04-26 04:00:00,62.9,246,309
2024-04-26 04:30:00,67,172,239
2024-04-26 05:00:00,71.2,171,242
2024-04-26 05:30:00,75.4,174,249
2024-04-26 06:00:00,79.6,1717,1797
2024-04-26 06:30:00,83.8,4186,4270
2024-04-26 07:00:00,88,1990,2078
2024-04-26 07:30:00,154,4190,4344
2024-04-26 08:00:00,305,5139,5444
2024-04-26 08:30:00,734,4716,5450
2024-04-26 09:00:00,1379,2374,3753
2024-04-26 09:30:00,1975,551,2526
2024-04-26 10:00:00,2541,1426,3967
2024-04-26 10:30:00,3219,-258,2961
2024-04-26 11:00:00,2800,-1240,1560
2024-04-26 11:30:00,3014,-2764,250
2024-04-26 12:00:00,2835,-540,2295
2024-04-26 12:30:00,2600,-649,1951
2024-04-26 13:00:00,4400,-2713,1687
2024-04-26 13:30:00,3606,-2077,1529
2024-04-26 14:00:00,4184,497,4681
2024-04-26 14:30:00,4400,-800,3600
2024-04-26 15:00:00,4400,-732,3668
2024-04-26 15:30:00,3699,-258,3441
2024-04-26 16:00:00,2054,348,2402
2024-04-26 16:30:00,1375,-1122,253
2024-04-26 17:00:00,854,2124,2978
2024-04-26 17:30:00,637,-380,257
2024-04-26 18:00:00,329,1987,2316
2024-04-26 18:30:00,637,-192,445
2024-04-26 19:00:00,599,795,1394
2024-04-26 19:30:00,196,217,413
2024-04-26 20:00:00,63,358,421
2024-04-26 20:30:00,0,424,424
2024-04-26 21:00:00,9.13,428,437
2024-04-26 21:30:00,18.3,340,358
2024-04-26 22:00:00,27.4,349,376
2024-04-26 22:30:00,36.5,347,384
2024-04-26 23:00:00,45.7,462,508
2024-04-26 23:30:00,54.8,388,443
2024-04-27 00:00:00,63.9,253,317
2024-04-27 00:30:00,73,241,314
2024-04-27 01:00:00,82.2,237,319
2024-04-27 01:30:00,91.3,155,246
2024-04-27 02:00:00,100,155,255
2024-04-27 02:30:00,110,155,265
2024-04-27 03:00:00,119,250,369
2024-04-27 03:30:00,128,246,374
2024-04-27 04:00:00,137,234,371
2024-04-27 04:30:00,146,163,309
2024-04-27 05:00:00,155,176,331
2024-04-27 05:30:00,164,175,339
2024-04-27 06:00:00,173,316,489
2024-04-27 06:30:00,183,1101,1284
2024-04-27 07:00:00,192,1887,2078
2024-04-27 07:30:00,201,2672,2873
2024-04-27 08:00:00,210,3457,3667
2024-04-27 08:30:00,176,1973,2149
2024-04-27 09:00:00,133,2049,2182
2024-04-27 09:30:00,889,1320,2209
2024-04-27 10:00:00,2342,-263,2079
2024-04-27 10:30:00,638,-336,302
2024-04-27 11:00:00,1735,-1389,346
2024-04-27 11:30:00,1344,357,1701
2024-04-27 12:00:00,1749,172,1921
2024-04-27 12:30:00,1244,-326,918
2024-04-27 13:00:00,510,881,1391
2024-04-27 13:30:00,578,1414,1992
2024-04-27 14:00:00,589,1182,1771
2024-04-27 14:30:00,1903,-1479,424
2024-04-27 15:00:00,779,1514,2293
2024-04-27 15:30:00,326,1697,2023
2024-04-27 16:00:00,1154,-716,438
2024-04-27 16:30:00,715,1180,1895
2024-04-27 17:00:00,1361,791,2152
2024-04-27 17:30:00,1476,902,2378
2024-04-27 18:00:00,1078,1111,2189
2024-04-27 18:30:00,545,-203,342
2024-04-27 19:00:00,475,-23,452
2024-04-27 19:30:00,218,2189,2407
2024-04-27 20:00:00,259,1798,2057
2024-04-27 20:30:00,6,243,249
2024-04-27 21:00:00,0,239,239
2024-04-27 21:30:00,2.75,2048,2051
2024-04-27 22:00:00,5.5,1958,1964
2024-04-27 22:30:00,8.25,327,335
2024-04-27 23:00:00,11,266,277
2024-04-27 23:30:00,13.8,171,185
2024-04-28 00:00:00,16.5,175,192
2024-04-28 00:30:00,19.3,177,196
2024-04-28 01:00:00,22,701,723
2024-04-28 01:30:00,24.8,241,266
2024-04-28 02:00:00,27.5,152,180
2024-04-28 02:30:00,30.3,159,189
2024-04-28 03:00:00,33,155,188
2024-04-28 03:30:00,35.8,249,285
2024-04-28 04:00:00,38.5,245,284
2024-04-28 04:30:00,41.3,155,196
2024-04-28 05:00:00,44,148,192
2024-04-28 05:30:00,46.8,149,196
2024-04-28 06:00:00,49.5,2845,2895
2024-04-28 06:30:00,52.3,3083,3135
2024-04-28 07:00:00,55,2033,2088
2024-04-28 07:30:00,167,1191,1358
2024-04-28 08:00:00,490,1654,2144
2024-04-28 08:30:00,457,1449,1906
2024-04-28 09:00:00,1346,572,1918
2024-04-28 09:30:00,1429,731,2160
2024-04-28 10:00:00,1797,1819,3616
2024-04-28 10:30:00,1848,572,2420
2024-04-28 11:00:00,3215,-1167,2048
2024-04-28 11:30:00,4400,1425,5825
2024-04-28 12:00:00,4400,-2717,1683
2024-04-28 12:30:00,4400,-2633,1767
2024-04-28 13:00:00,2418,1514,3932
2024-04-28 13:30:00,4400,-2757,1643
2024-04-28 14:00:00,2107,-530,1577
2024-04-28 14:30:00,4400,-2765,1635
2024-04-28 15:00:00,1197,2530,3727
2024-04-28 15:30:00,3494,-1769,1725
2024-04-28 16:00:00,4389,-2674,1715
2024-04-28 16:30:00,729,784,1513
2024-04-28 17:00:00,292,1187,1479
2024-04-28 17:30:00,239,1266,1505
2024-04-28 18:00:00,206,1259,1465
2024-04-28 18:30:00,298,-19,279
2024-04-28 19:00:00,317,48,365
2024-04-28 19:30:00,152,270,422
2024-04-28 20:00:00,27,514,541
2024-04-28 20:30:00,0,461,461
2024-04-28 21:00:00,5.1,1989,1994
2024-04-28 21:30:00,10.2,2025,2035
2024-04-28 22:00:00,15.3,1985,2000
2024-04-28 22:30:00,20.4,2050,2070
2024-04-28 23:00:00,25.5,411,436
2024-04-28 23:30:00,30.6,250,281
2024-04-29 00:00:00,35.7,155,191
2024-04-29 00:30:00,40.8,155,196
2024-04-29 01:00:00,45.9,147,193
2024-04-29 01:30:00,51,143,194
2024-04-29 02:00:00,56,232,288
2024-04-29 02:30:00,61.1,226,287
2024-04-29 03:00:00,66.2,150,216
2024-04-29 03:30:00,71.3,146,217
2024-04-29 04:00:00,76.4,144,220
2024-04-29 04:30:00,81.5,229,311
2024-04-29 05:00:00,86.6,223,310
2024-04-29 05:30:00,91.7,149,241
2024-04-29 06:00:00,96.8,1291,1388
2024-04-29 06:30:00,102,2574,2676
2024-04-29 07:00:00,107,207,314
2024-04-29 07:30:00,302,3079,3381
2024-04-29 08:00:00,287,1500,1787
2024-04-29 08:30:00,323,1613,1936
2024-04-29 09:00:00,415,-196,219
2024-04-29 09:30:00,465,1184,1649
2024-04-29 10:00:00,335,3570,3905
2024-04-29 10:30:00,670,3365,4035
2024-04-29 11:00:00,330,2176,2506
2024-04-29 11:30:00,1106,193,1299
2024-04-29 12:00:00,555,1980,2535
2024-04-29 12:30:00,204,1854,2058
2024-04-29 13:00:00,491,322,813
2024-04-29 13:30:00,446,1558,2004
2024-04-29 14:00:00,636,-25,611
2024-04-29 14:30:00,430,236,666
2024-04-29 15:00:00,543,48,591
2024-04-29 15:30:00,1103,-622,481
2024-04-29 16:00:00,893,-381,512
2024-04-29 16:30:00,423,87,510
2024-04-29 17:00:00,150,1751,1901
2024-04-29 17:30:00,134,1928,2062
2024-04-29 18:00:00,483,-70,413
2024-04-29 18:30:00,429,-195,234
2024-04-29 19:00:00,60,222,282
2024-04-29 19:30:00,78,1822,1900
2024-04-29 20:00:00,17,4043,4060
2024-04-29 20:30:00,0,586,586
2024-04-29 21:00:00,4.24,553,557
2024-04-29 21:30:00,8.48,352,360
2024-04-29 22:00:00,12.7,366,379
2024-04-29 22:30:00,17,418,435
2024-04-29 23:00:00,21.2,396,417
2024-04-29 23:30:00,25.4,402,427
2024-04-30 00:00:00,29.7,248,278
2024-04-30 00:30:00,33.9,164,198
2024-04-30 01:00:00,38.1,158,196
2024-04-30 01:30:00,42.4,147,189
2024-04-30 02:00:00,46.6,237,284
2024-04-30 02:30:00,50.9,231,282
2024-04-30 03:00:00,55.1,145,200
2024-04-30 03:30:00,59.3,146,205
2024-04-30 04:00:00,63.6,145,209
2024-04-30 04:30:00,67.8,146,214
2024-04-30 05:00:00,72,234,306
2024-04-30 05:30:00,76.3,226,302
2024-04-30 06:00:00,80.5,2165,2246
2024-04-30 06:30:00,84.8,2985,3070
2024-04-30 07:00:00,89,1886,1975
2024-04-30 07:30:00,287,3168,3455
2024-04-30 08:00:00,274,1905,2179
2024-04-30 08:30:00,123,2082,2205
2024-04-30 09:00:00,707,1623,2330
2024-04-30 09:30:00,1251,1024,2275
2024-04-30 10:00:00,1536,800,2336
2024-04-30 10:30:00,940,723,1663
2024-04-30 11:00:00,1471,-1091,380
2024-04-30 11:30:00,1544,725,2269
2024-04-30 12:00:00,1609,3227,4836
2024-04-30 12:30:00,1507,1628,3135
2024-04-30 13:00:00,1344,1174,2518
2024-04-30 13:30:00,1461,1578,3039
2024-04-30 14:00:00,4400,-2753,1647
2024-04-30 14:30:00,2183,-666,1517
2024-04-30 15:00:00,4400,-516,3884
2024-04-30 15:30:00,4400,-2505,1895
2024-04-30 16:00:00,4399,-4069,330
2024-04-30 16:30:00,3885,-1668,2217
2024-04-30 17:00:00,3350,-1111,2239
2024-04-30 17:30:00,2975,-974,2001
2024-04-30 18:00:00,2277,-2046,231
2024-04-30 18:30:00,1695,723,2418
2024-04-30 19:00:00,1065,1579,2644
2024-04-30 19:30:00,518,1208,1726
2024-04-30 20:00:00,100,1704,1804
2024-04-30 20:30:00,9,2336,2345
2024-04-30 21:00:00,0,1953,1953
2024-04-30 21:30:00,,1847,
2024-04-30 22:00:00,,1825,
2024-04-30 22:30:00,,474,
2024-04-30 23:00:00,,307,
2024-04-30 23:30:00,,439,
