Time,Generated,From grid,C
2024-06-02 23:00:00,3.88,393,397
2024-06-02 23:30:00,5.18,245,250
2024-06-03 00:00:00,6.47,155,161
2024-06-03 00:30:00,7.76,154,162
2024-06-03 01:00:00,9.06,152,161
2024-06-03 01:30:00,10.4,245,255
2024-06-03 02:00:00,11.6,237,249
2024-06-03 02:30:00,12.9,153,166
2024-06-03 03:00:00,14.2,150,164
2024-06-03 03:30:00,15.5,154,170
2024-06-03 04:00:00,16.8,244,261
2024-06-03 04:30:00,18.1,244,262
2024-06-03 05:00:00,19.4,153,172
2024-06-03 05:30:00,20.7,3815,3836
2024-06-03 06:00:00,22,139,161
2024-06-03 06:30:00,86,1321,1407
2024-06-03 07:00:00,147,94,241
2024-06-03 07:30:00,221,3429,3650
2024-06-03 08:00:00,448,-192,256
2024-06-03 08:30:00,914,-746,168
2024-06-03 09:00:00,1450,-1199,251
2024-06-03 09:30:00,1854,-1599,255
2024-06-03 10:00:00,2535,-2365,170
2024-06-03 10:30:00,2934,-2677,257
2024-06-03 11:00:00,3355,-1765,1590
2024-06-03 11:30:00,3643,-3187,456
2024-06-03 12:00:00,3888,-3369,519
2024-06-03 12:30:00,4069,-3734,335
2024-06-03 13:00:00,4238,-3843,395
2024-06-03 13:30:00,4297,-3893,404
2024-06-03 14:00:00,4303,-3899,404
2024-06-03 14:30:00,4231,-3968,263
2024-06-03 15:00:00,4136,-3738,398
2024-06-03 15:30:00,3945,-3626,319
2024-06-03 16:00:00,3762,-3455,307
2024-06-03 16:30:00,3462,-3200,262
2024-06-03 17:00:00,3140,-2960,180
2024-06-03 17:30:00,2714,-2536,178
2024-06-03 18:00:00,2304,-1990,314
2024-06-03 18:30:00,1816,-1446,370
2024-06-03 19:00:00,1195,-840,355
2024-06-03 19:30:00,785,-333,452
2024-06-03 20:00:00,316,2373,2689
2024-06-03 20:30:00,83,510,593
2024-06-03 21:00:00,16,556,572
2024-06-03 21:30:00,0,1505,1505
2024-06-03 22:00:00,0.941,611,612
2024-06-03 22:30:00,1.88,597,599
2024-06-03 23:00:00,2.82,399,402
2024-06-03 23:30:00,3.76,249,253
2024-06-04 00:00:00,4.71,159,164
2024-06-04 00:30:00,5.65,150,156
2024-06-04 01:00:00,6.59,147,154
2024-06-04 01:30:00,7.53,249,257
2024-06-04 02:00:00,8.47,249,257
2024-06-04 02:30:00,9.41,235,244
2024-06-04 03:00:00,10.4,148,158
2024-06-04 03:30:00,11.3,150,161
2024-06-04 04:00:00,12.2,152,164
2024-06-04 04:30:00,13.2,246,259
2024-06-04 05:00:00,14.1,237,251
2024-06-04 05:30:00,15.1,4233,4248
2024-06-04 06:00:00,16,142,158
2024-06-04 06:30:00,82,1212,1294
2024-06-04 07:00:00,134,115,249
2024-06-04 07:30:00,192,1363,1555
2024-06-04 08:00:00,431,-121,310
2024-06-04 08:30:00,834,-525,309
2024-06-04 09:00:00,1433,-1125,308
2024-06-04 09:30:00,1897,-1539,358
2024-06-04 10:00:00,2520,-2189,331
2024-06-04 10:30:00,3030,-2793,237
2024-06-04 11:00:00,3278,-3037,241
2024-06-04 11:30:00,3589,-3411,178
2024-06-04 12:00:00,3449,-3280,169
2024-06-04 12:30:00,4059,-1504,2555
2024-06-04 13:00:00,4191,-1745,2446
2024-06-04 13:30:00,4378,-1929,2449
2024-06-04 14:00:00,4207,-1830,2377
2024-06-04 14:30:00,3809,-1316,2493
2024-06-04 15:00:00,4126,-1683,2443
2024-06-04 15:30:00,3964,-3619,345
2024-06-04 16:00:00,3757,-3422,335
2024-06-04 16:30:00,3455,-3145,310
2024-06-04 17:00:00,3088,-2816,272
2024-06-04 17:30:00,2736,-2525,211
2024-06-04 18:00:00,2327,-2056,271
2024-06-04 18:30:00,1791,-1504,287
2024-06-04 19:00:00,1217,-1042,175
2024-06-04 19:30:00,774,-509,265
2024-06-04 20:00:00,303,71,374
2024-06-04 20:30:00,68,293,361
2024-06-04 21:00:00,13,343,356
2024-06-04 21:30:00,0,1426,1426
2024-06-04 22:00:00,1.35,269,270
2024-06-04 22:30:00,2.71,179,182
2024-06-04 23:00:00,4.06,151,155
2024-06-04 23:30:00,5.41,243,248
2024-06-05 00:00:00,6.76,238,245
2024-06-05 00:30:00,8.12,152,160
2024-06-05 01:00:00,9.47,153,162
2024-06-05 01:30:00,10.8,154,165
2024-06-05 02:00:00,12.2,245,257
2024-06-05 02:30:00,13.5,238,252
2024-06-05 03:00:00,14.9,149,164
2024-06-05 03:30:00,16.2,152,168
2024-06-05 04:00:00,17.6,151,169
2024-06-05 04:30:00,18.9,251,270
2024-06-05 05:00:00,20.3,244,264
2024-06-05 05:30:00,21.6,4333,4355
2024-06-05 06:00:00,23,136,159
2024-06-05 06:30:00,84,1221,1305
2024-06-05 07:00:00,145,21,166
2024-06-05 07:30:00,211,1013,1224
2024-06-05 08:00:00,441,-157,284
2024-06-05 08:30:00,860,-600,260
2024-06-05 09:00:00,1418,-1125,293
2024-06-05 09:30:00,1890,-1595,295
2024-06-05 10:00:00,2380,-2027,353
2024-06-05 10:30:00,2873,-2547,326
2024-06-05 11:00:00,3216,-3016,200
2024-06-05 11:30:00,3535,-3224,311
2024-06-05 12:00:00,3734,-3493,241
2024-06-05 12:30:00,3921,-3622,299
2024-06-05 13:00:00,3951,-3630,321
2024-06-05 13:30:00,4114,-3813,301
2024-06-05 14:00:00,4096,-3779,317
2024-06-05 14:30:00,4089,-3770,319
2024-06-05 15:00:00,3946,-3770,176
2024-06-05 15:30:00,3815,-3542,273
2024-06-05 16:00:00,3585,-3319,266
2024-06-05 16:30:00,3060,-2886,174
2024-06-05 17:00:00,2970,-2792,178
2024-06-05 17:30:00,2724,-2460,264
2024-06-05 18:00:00,2228,-1840,388
2024-06-05 18:30:00,870,-542,328
2024-06-05 19:00:00,589,-421,168
2024-06-05 19:30:00,398,-87,311
2024-06-05 20:00:00,267,145,412
2024-06-05 20:30:00,130,205,335
2024-06-05 21:00:00,10,328,338
2024-06-05 21:30:00,0,1369,1369
2024-06-05 22:00:00,1.29,241,242
2024-06-05 22:30:00,2.59,176,179
2024-06-05 23:00:00,3.88,248,252
2024-06-05 23:30:00,5.18,235,240
2024-06-06 00:00:00,6.47,236,242
2024-06-06 00:30:00,7.76,152,160
2024-06-06 01:00:00,9.06,150,159
2024-06-06 01:30:00,10.4,154,164
2024-06-06 02:00:00,11.6,248,260
2024-06-06 02:30:00,12.9,248,261
2024-06-06 03:00:00,14.2,152,166
2024-06-06 03:30:00,15.5,153,169
2024-06-06 04:00:00,16.8,155,172
2024-06-06 04:30:00,18.1,254,272
2024-06-06 05:00:00,19.4,245,264
2024-06-06 05:30:00,20.7,4991,5012
2024-06-06 06:00:00,22,142,164
2024-06-06 06:30:00,93,1215,1308
2024-06-06 07:00:00,179,-27,152
2024-06-06 07:30:00,274,966,1240
2024-06-06 08:00:00,531,-254,277
2024-06-06 08:30:00,886,-647,239
2024-06-06 09:00:00,1370,-1105,265
2024-06-06 09:30:00,1751,-1531,220
2024-06-06 10:00:00,2280,-1937,343
2024-06-06 10:30:00,2412,-1978,434
2024-06-06 11:00:00,2742,-2453,289
2024-06-06 11:30:00,3011,-2713,298
2024-06-06 12:00:00,3760,-3576,184
2024-06-06 12:30:00,3848,-3598,250
2024-06-06 13:00:00,3091,-2846,245
2024-06-06 13:30:00,4094,-3790,304
2024-06-06 14:00:00,4131,-3770,361
2024-06-06 14:30:00,4010,-3751,259
2024-06-06 15:00:00,3974,-3802,172
2024-06-06 15:30:00,3836,-3571,265
2024-06-06 16:00:00,3687,-3451,236
2024-06-06 16:30:00,3424,-3173,251
2024-06-06 17:00:00,3095,-2832,263
2024-06-06 17:30:00,2857,-2592,265
2024-06-06 18:00:00,2236,-2064,172
2024-06-06 18:30:00,1749,-1571,178
2024-06-06 19:00:00,1406,-1239,167
2024-06-06 19:30:00,806,-348,458
2024-06-06 20:00:00,168,90,258
2024-06-06 20:30:00,73,238,311
2024-06-06 21:00:00,7,341,348
2024-06-06 21:30:00,0,1460,1460
2024-06-06 22:00:00,1,326,327
2024-06-06 22:30:00,2,309,311
2024-06-06 23:00:00,3,238,241
2024-06-06 23:30:00,4,149,153
2024-06-07 00:00:00,5,149,154
2024-06-07 00:30:00,6,260,266
2024-06-07 01:00:00,7,243,250
2024-06-07 01:30:00,8,152,160
2024-06-07 02:00:00,9,153,162
2024-06-07 02:30:00,10,153,163
2024-06-07 03:00:00,11,250,261
2024-06-07 03:30:00,12,240,252
2024-06-07 04:00:00,13,153,166
2024-06-07 04:30:00,14,153,167
2024-06-07 05:00:00,15,151,166
2024-06-07 05:30:00,16,4903,4919
2024-06-07 06:00:00,17,232,249
2024-06-07 06:30:00,107,1216,1323
2024-06-07 07:00:00,225,-65,160
2024-06-07 07:30:00,373,1007,1380
2024-06-07 08:00:00,655,-398,257
2024-06-07 08:30:00,921,-577,344
2024-06-07 09:00:00,1434,-1169,265
2024-06-07 09:30:00,1656,-1391,265
2024-06-07 10:00:00,2356,117,2473
2024-06-07 10:30:00,2716,-235,2481
2024-06-07 11:00:00,3186,-666,2520
2024-06-07 11:30:00,2954,-575,2379
2024-06-07 12:00:00,3331,1004,4335
2024-06-07 12:30:00,3975,-675,3300
2024-06-07 13:00:00,4177,-1554,2623
2024-06-07 13:30:00,3448,-969,2479
2024-06-07 14:00:00,3707,-1087,2620
2024-06-07 14:30:00,3875,-1308,2567
2024-06-07 15:00:00,3850,-3567,283
2024-06-07 15:30:00,3756,-1064,2692
2024-06-07 16:00:00,3563,-3069,494
2024-06-07 16:30:00,2951,-2607,344
2024-06-07 17:00:00,2145,-1966,179
2024-06-07 17:30:00,2367,-2159,208
2024-06-07 18:00:00,1781,-1599,182
2024-06-07 18:30:00,1483,-1218,265
2024-06-07 19:00:00,790,163,953
2024-06-07 19:30:00,483,-141,342
2024-06-07 20:00:00,253,167,420
2024-06-07 20:30:00,98,315,413
2024-06-07 21:00:00,6,473,479
2024-06-07 21:30:00,0,1600,1600
2024-06-07 22:00:00,3.67,399,403
2024-06-07 22:30:00,7.33,328,335
2024-06-07 23:00:00,11,164,175
2024-06-07 23:30:00,14.7,157,172
2024-06-08 00:00:00,18.3,245,263
2024-06-08 00:30:00,22,240,262
2024-06-08 01:00:00,25.7,242,268
2024-06-08 01:30:00,29.3,150,179
2024-06-08 02:00:00,33,154,187
2024-06-08 02:30:00,36.7,153,190
2024-06-08 03:00:00,40.3,251,291
2024-06-08 03:30:00,44,242,286
2024-06-08 04:00:00,47.7,237,285
2024-06-08 04:30:00,51.3,153,204
2024-06-08 05:00:00,55,156,211
2024-06-08 05:30:00,58.7,4440,4499
2024-06-08 06:00:00,62.3,242,304
2024-06-08 06:30:00,66,1330,1396
2024-06-08 07:00:00,207,36,243
2024-06-08 07:30:00,403,866,1269
2024-06-08 08:00:00,621,-244,377
2024-06-08 08:30:00,813,-501,312
2024-06-08 09:00:00,1174,-859,315
2024-06-08 09:30:00,1540,-1264,276
2024-06-08 10:00:00,1876,-1632,244
2024-06-08 10:30:00,2497,-2135,362
2024-06-08 11:00:00,2609,-2243,366
2024-06-08 11:30:00,2861,-2469,392
2024-06-08 12:00:00,3059,-2714,345
2024-06-08 12:30:00,3267,-2858,409
2024-06-08 13:00:00,3890,-3587,303
2024-06-08 13:30:00,3699,-3424,275
2024-06-08 14:00:00,2380,-1973,407
2024-06-08 14:30:00,3221,-2864,357
2024-06-08 15:00:00,3130,-2889,241
2024-06-08 15:30:00,3366,-3155,211
2024-06-08 16:00:00,3769,-3584,185
2024-06-08 16:30:00,2255,-1934,321
2024-06-08 17:00:00,1812,-1562,250
2024-06-08 17:30:00,1418,-1094,324
2024-06-08 18:00:00,1342,-1028,314
2024-06-08 18:30:00,1017,-764,253
2024-06-08 19:00:00,499,-195,304
2024-06-08 19:30:00,229,172,401
2024-06-08 20:00:00,182,204,386
2024-06-08 20:30:00,66,246,312
2024-06-08 21:00:00,6,296,302
2024-06-08 21:30:00,0,1428,1428
2024-06-08 22:00:00,1.33,296,297
2024-06-08 22:30:00,2.67,292,295
2024-06-08 23:00:00,4,295,299
2024-06-08 23:30:00,5.33,295,300
2024-06-09 00:00:00,6.67,292,299
2024-06-09 00:30:00,8,215,223
2024-06-09 01:00:00,9.33,158,167
2024-06-09 01:30:00,10.7,155,166
2024-06-09 02:00:00,12,153,165
2024-06-09 02:30:00,13.3,247,260
2024-06-09 03:00:00,14.7,242,257
2024-06-09 03:30:00,16,239,255
2024-06-09 04:00:00,17.3,153,170
2024-06-09 04:30:00,18.7,158,177
2024-06-09 05:00:00,20,156,176
2024-06-09 05:30:00,21.3,4847,4868
2024-06-09 06:00:00,22.7,240,263
2024-06-09 06:30:00,24,1380,1404
2024-06-09 07:00:00,27,217,244
2024-06-09 07:30:00,60,1103,1163
2024-06-09 08:00:00,153,5,158
2024-06-09 08:30:00,718,-409,309
2024-06-09 09:00:00,498,-78,420
2024-06-09 09:30:00,643,3093,3736
2024-06-09 10:00:00,2365,-2008,357
2024-06-09 10:30:00,1683,-1276,407
2024-06-09 11:00:00,1533,-1215,318
2024-06-09 11:30:00,1754,-1441,313
2024-06-09 12:00:00,927,-622,305
2024-06-09 12:30:00,851,-582,269
2024-06-09 13:00:00,4400,-3023,1377
2024-06-09 13:30:00,4023,-3917,106
2024-06-09 14:00:00,4400,-4135,265
2024-06-09 14:30:00,4400,-3995,405
2024-06-09 15:00:00,4367,-3275,1092
2024-06-09 15:30:00,1282,1203,2485
2024-06-09 16:00:00,3933,-3603,330
2024-06-09 16:30:00,3869,-3491,378
2024-06-09 17:00:00,915,-599,316
2024-06-09 17:30:00,894,-586,308
2024-06-09 18:00:00,1885,-1303,582
2024-06-09 18:30:00,555,-57,498
2024-06-09 19:00:00,1421,-1093,328
2024-06-09 19:30:00,616,-221,395
2024-06-09 20:00:00,435,-90,345
2024-06-09 20:30:00,158,202,360
2024-06-09 21:00:00,16,342,358
2024-06-09 21:30:00,0,1470,1470
2024-06-09 22:00:00,0.882,550,551
2024-06-09 22:30:00,1.76,407,409
2024-06-09 23:00:00,2.65,241,244
2024-06-09 23:30:00,3.53,159,163
2024-06-10 00:00:00,4.41,155,159
2024-06-10 00:30:00,5.29,151,156
2024-06-10 01:00:00,6.18,149,155
2024-06-10 01:30:00,7.06,247,254
2024-06-10 02:00:00,7.94,237,245
2024-06-10 02:30:00,8.82,234,243
2024-06-10 03:00:00,9.71,149,159
2024-06-10 03:30:00,10.6,150,161
2024-06-10 04:00:00,11.5,152,163
2024-06-10 04:30:00,12.4,151,163
2024-06-10 05:00:00,13.2,247,260
2024-06-10 05:30:00,14.1,4065,4079
2024-06-10 06:00:00,15,230,245
2024-06-10 06:30:00,110,1280,1390
2024-06-10 07:00:00,290,-130,160
2024-06-10 07:30:00,330,900,1230
2024-06-10 08:00:00,838,-603,235
2024-06-10 08:30:00,979,-652,327
2024-06-10 09:00:00,987,-685,302
2024-06-10 09:30:00,1134,-773,361
2024-06-10 10:00:00,2297,-2050,247
2024-06-10 10:30:00,2283,-2036,247
2024-06-10 11:00:00,2093,2734,4827
2024-06-10 11:30:00,2404,1405,3809
2024-06-10 12:00:00,2484,54,2538
2024-06-10 12:30:00,2991,-568,2423
2024-06-10 13:00:00,3289,-774,2515
2024-06-10 13:30:00,3537,-1057,2480
2024-06-10 14:00:00,2063,491,2554
2024-06-10 14:30:00,1774,672,2446
2024-06-10 15:00:00,1400,968,2368
2024-06-10 15:30:00,904,-600,304
2024-06-10 16:00:00,615,-364,251
2024-06-10 16:30:00,1368,-1123,245
2024-06-10 17:00:00,1746,-1431,315
2024-06-10 17:30:00,1422,-1072,350
2024-06-10 18:00:00,1270,-1043,227
2024-06-10 18:30:00,658,-412,246
2024-06-10 19:00:00,614,-451,163
2024-06-10 19:30:00,234,81,315
2024-06-10 20:00:00,102,167,269
2024-06-10 20:30:00,22,346,368
2024-06-10 21:00:00,5,351,356
2024-06-10 21:30:00,0,1460,1460
2024-06-10 22:00:00,2.5,340,343
2024-06-10 22:30:00,5,327,332
2024-06-10 23:00:00,7.5,325,333
2024-06-10 23:30:00,10,158,168
2024-06-11 00:00:00,12.5,243,256
2024-06-11 00:30:00,15,237,252
2024-06-11 01:00:00,17.5,153,171
2024-06-11 01:30:00,20,152,172
2024-06-11 02:00:00,22.5,151,174
2024-06-11 02:30:00,25,250,275
2024-06-11 03:00:00,27.5,243,271
2024-06-11 03:30:00,30,237,267
2024-06-11 04:00:00,32.5,157,190
2024-06-11 04:30:00,35,155,190
2024-06-11 05:00:00,37.5,153,191
2024-06-11 05:30:00,40,4179,4219
2024-06-11 06:00:00,42.5,233,276
2024-06-11 06:30:00,45,1275,1320
2024-06-11 07:00:00,139,16,155
2024-06-11 07:30:00,166,982,1148
2024-06-11 08:00:00,189,189,378
2024-06-11 08:30:00,185,245,430
2024-06-11 09:00:00,413,-167,246
2024-06-11 09:30:00,429,-269,160
2024-06-11 10:00:00,530,-368,162
2024-06-11 10:30:00,422,141,563
2024-06-11 11:00:00,1062,1800,2862
2024-06-11 11:30:00,802,963,1765
2024-06-11 12:00:00,1336,-81,1255
2024-06-11 12:30:00,1286,-994,292
2024-06-11 13:00:00,1345,-1100,245
2024-06-11 13:30:00,1075,-805,270
2024-06-11 14:00:00,1144,-751,393
2024-06-11 14:30:00,1321,-804,517
2024-06-11 15:00:00,774,1760,2534
2024-06-11 15:30:00,1159,-840,319
2024-06-11 16:00:00,1661,-1297,364
2024-06-11 16:30:00,1501,-1131,370
2024-06-11 17:00:00,2387,-2100,287
2024-06-11 17:30:00,3532,-3276,256
2024-06-11 18:00:00,2862,-2532,330
2024-06-11 18:30:00,729,-258,471
2024-06-11 19:00:00,1365,-982,383
2024-06-11 19:30:00,849,-493,356
2024-06-11 20:00:00,632,-215,417
2024-06-11 20:30:00,188,164,352
2024-06-11 21:00:00,23,405,428
2024-06-11 21:30:00,0,1454,1454
2024-06-11 22:00:00,1.29,341,342
2024-06-11 22:30:00,2.59,334,337
2024-06-11 23:00:00,3.88,404,408
2024-06-11 23:30:00,5.18,244,249
2024-06-12 00:00:00,6.47,236,242
2024-06-12 00:30:00,7.76,154,162
2024-06-12 01:00:00,9.06,166,175
2024-06-12 01:30:00,10.4,155,165
2024-06-12 02:00:00,11.6,246,258
2024-06-12 02:30:00,12.9,239,252
2024-06-12 03:00:00,14.2,160,174
2024-06-12 03:30:00,15.5,151,167
2024-06-12 04:00:00,16.8,153,170
2024-06-12 04:30:00,18.1,152,170
2024-06-12 05:00:00,19.4,241,260
2024-06-12 05:30:00,20.7,4144,4165
2024-06-12 06:00:00,22,167,189
2024-06-12 06:30:00,89,1211,1300
2024-06-12 07:00:00,149,7,156
2024-06-12 07:30:00,216,1134,1350
2024-06-12 08:00:00,281,-90,191
2024-06-12 08:30:00,1038,-766,272
2024-06-12 09:00:00,1794,-1442,352
2024-06-12 09:30:00,2026,-1684,342
2024-06-12 10:00:00,2801,-2542,259
2024-06-12 10:30:00,3220,-2931,289
2024-06-12 11:00:00,2865,-2536,329
2024-06-12 11:30:00,3173,1205,4378
2024-06-12 12:00:00,3013,366,3379
2024-06-12 12:30:00,2114,1018,3132
2024-06-12 13:00:00,1672,1443,3115
2024-06-12 13:30:00,2340,678,3018
2024-06-12 14:00:00,3653,-670,2983
2024-06-12 14:30:00,2977,207,3184
2024-06-12 15:00:00,2599,-2287,312
2024-06-12 15:30:00,4400,-4026,374
2024-06-12 16:00:00,2900,-2634,266
2024-06-12 16:30:00,4093,-3749,344
2024-06-12 17:00:00,3636,-3405,231
2024-06-12 17:30:00,796,-593,203
2024-06-12 18:00:00,3089,-2739,350
2024-06-12 18:30:00,2058,-1786,272
2024-06-12 19:00:00,632,-325,307
2024-06-12 19:30:00,310,54,364
2024-06-12 20:00:00,222,190,412
2024-06-12 20:30:00,112,355,467
2024-06-12 21:00:00,22,366,388
2024-06-12 21:30:00,0,1474,1474
2024-06-12 22:00:00,0,399,399
2024-06-12 22:30:00,0,373,373
2024-06-12 23:00:00,0,419,419
2024-06-12 23:30:00,0,167,167
2024-06-13 00:00:00,0,159,159
2024-06-13 00:30:00,0,159,159
2024-06-13 01:00:00,0,164,164
2024-06-13 01:30:00,0,245,245
2024-06-13 02:00:00,0,241,241
2024-06-13 02:30:00,0,152,152
2024-06-13 03:00:00,0,159,159
2024-06-13 03:30:00,0,158,158
2024-06-13 04:00:00,0,257,257
2024-06-13 04:30:00,0,247,247
2024-06-13 05:00:00,0,159,159
2024-06-13 05:30:00,11.5,3782,3794
2024-06-13 06:00:00,23,142,165
2024-06-13 06:30:00,89,1329,1418
2024-06-13 07:00:00,152,98,250
2024-06-13 07:30:00,266,978,1244
2024-06-13 08:00:00,471,-238,233
2024-06-13 08:30:00,956,-728,228
2024-06-13 09:00:00,1551,-1222,329
2024-06-13 09:30:00,2039,-1710,329
2024-06-13 10:00:00,2710,-2459,251
2024-06-13 10:30:00,3121,-2795,326
2024-06-13 11:00:00,3496,-3145,351
2024-06-13 11:30:00,3803,-3384,419
2024-06-13 12:00:00,4040,-2263,1777
2024-06-13 12:30:00,4215,-3786,429
2024-06-13 13:00:00,4400,-2740,1660
2024-06-13 13:30:00,4400,-2765,1635
2024-06-13 14:00:00,4400,-2627,1773
2024-06-13 14:30:00,4374,-2670,1704
2024-06-13 15:00:00,4298,-2651,1647
2024-06-13 15:30:00,4101,-2395,1706
2024-06-13 16:00:00,3944,-1392,2552
2024-06-13 16:30:00,3558,-3259,299
2024-06-13 17:00:00,3190,-2805,385
2024-06-13 17:30:00,2820,-2498,322
2024-06-13 18:00:00,2459,-2132,327
2024-06-13 18:30:00,1736,-1538,198
2024-06-13 19:00:00,1472,-1225,247
2024-06-13 19:30:00,486,-202,284
2024-06-13 20:00:00,197,149,346
2024-06-13 20:30:00,91,296,387
2024-06-13 21:00:00,8,342,350
2024-06-13 21:30:00,0,1477,1477
2024-06-13 22:00:00,1.24,349,350
2024-06-13 22:30:00,2.47,417,419
2024-06-13 23:00:00,3.71,395,399
2024-06-13 23:30:00,4.94,161,166
2024-06-14 00:00:00,6.18,159,165
2024-06-14 00:30:00,7.41,156,163
2024-06-14 01:00:00,8.65,244,253
2024-06-14 01:30:00,9.88,236,246
2024-06-14 02:00:00,11.1,236,247
2024-06-14 02:30:00,12.4,154,166
2024-06-14 03:00:00,13.6,154,168
2024-06-14 03:30:00,14.8,153,168
2024-06-14 04:00:00,16.1,247,263
2024-06-14 04:30:00,17.3,235,252
2024-06-14 05:00:00,18.5,235,254
2024-06-14 05:30:00,19.8,4276,4296
2024-06-14 06:00:00,21,143,164
2024-06-14 06:30:00,86,1219,1305
2024-06-14 07:00:00,157,90,247
2024-06-14 07:30:00,226,998,1224
2024-06-14 08:00:00,456,-197,259
2024-06-14 08:30:00,869,-396,473
2024-06-14 09:00:00,1425,1129,2554
2024-06-14 09:30:00,1887,-1438,449
2024-06-14 10:00:00,2510,-2110,400
2024-06-14 10:30:00,2915,-2573,342
2024-06-14 11:00:00,3244,-2994,250
2024-06-14 11:30:00,3558,-3298,260
2024-06-14 12:00:00,3856,-3591,265
2024-06-14 12:30:00,4026,-3752,274
2024-06-14 13:00:00,4116,-1625,2491
2024-06-14 13:30:00,4190,-1724,2466
2024-06-14 14:00:00,4221,-1735,2486
2024-06-14 14:30:00,4103,-1638,2465
2024-06-14 15:00:00,4073,507,4580
2024-06-14 15:30:00,3878,-1304,2574
2024-06-14 16:00:00,3644,-1214,2430
2024-06-14 16:30:00,3416,-1053,2363
2024-06-14 17:00:00,2993,-1619,1374
2024-06-14 17:30:00,2858,-1497,1361
2024-06-14 18:00:00,2316,-2056,260
2024-06-14 18:30:00,1856,-1682,174
2024-06-14 19:00:00,1347,-1128,219
2024-06-14 19:30:00,290,955,1245
2024-06-14 20:00:00,369,53,422
2024-06-14 20:30:00,91,335,426
2024-06-14 21:00:00,17,393,410
