Time,Generated,From grid,C
2024-03-02 02:30:00,96.6,238,335
2024-03-02 03:00:00,103,157,260
2024-03-02 03:30:00,109,155,264
2024-03-02 04:00:00,116,153,269
2024-03-02 04:30:00,122,245,367
2024-03-02 05:00:00,129,164,293
2024-03-02 05:30:00,135,161,296
2024-03-02 06:00:00,142,4475,4617
2024-03-02 06:30:00,148,3065,3213
2024-03-02 07:00:00,155,2924,3079
2024-03-02 07:30:00,161,2846,3007
2024-03-02 08:00:00,394,2069,2463
2024-03-02 08:30:00,494,1825,2319
2024-03-02 09:00:00,2095,-314,1781
2024-03-02 09:30:00,1504,236,1740
2024-03-02 10:00:00,1040,816,1856
2024-03-02 10:30:00,1771,590,2361
2024-03-02 11:00:00,1265,1122,2387
2024-03-02 11:30:00,1409,2852,4261
2024-03-02 12:00:00,1121,2297,3418
2024-03-02 12:30:00,684,1219,1903
2024-03-02 13:00:00,503,140,643
2024-03-02 13:30:00,443,91,534
2024-03-02 14:00:00,414,3464,3878
2024-03-02 14:30:00,422,276,698
2024-03-02 15:00:00,558,-13,545
2024-03-02 15:30:00,503,48,551
2024-03-02 16:00:00,407,-27,380
2024-03-02 16:30:00,419,144,563
2024-03-02 17:00:00,213,345,558
2024-03-02 17:30:00,83,1641,1724
2024-03-02 18:00:00,22,903,925
2024-03-02 18:30:00,0,768,768
2024-03-02 19:00:00,4.23,979,983
2024-03-02 19:30:00,8.46,2209,2217
2024-03-02 20:00:00,12.7,287,300
2024-03-02 20:30:00,16.9,276,293
2024-03-02 21:00:00,21.2,2244,2265
2024-03-02 21:30:00,25.4,1774,1799
2024-03-02 22:00:00,29.6,1848,1878
2024-03-02 22:30:00,33.8,298,332
2024-03-02 23:00:00,38.1,291,329
2024-03-02 23:30:00,42.3,204,246
2024-03-03 00:00:00,46.5,245,292
2024-03-03 00:30:00,50.8,250,301
2024-03-03 01:00:00,55,232,287
2024-03-03 01:30:00,59.2,147,206
2024-03-03 02:00:00,63.5,144,207
2024-03-03 02:30:00,67.7,220,288
2024-03-03 03:00:00,71.9,307,379
2024-03-03 03:30:00,76.2,221,297
2024-03-03 04:00:00,80.4,217,297
2024-03-03 04:30:00,84.6,221,306
2024-03-03 05:00:00,88.8,310,399
2024-03-03 05:30:00,93.1,303,396
2024-03-03 06:00:00,97.3,1434,1531
2024-03-03 06:30:00,102,3324,3426
2024-03-03 07:00:00,106,3550,3656
2024-03-03 07:30:00,110,3292,3402
2024-03-03 08:00:00,280,2050,2330
2024-03-03 08:30:00,519,3309,3828
2024-03-03 09:00:00,1771,704,2475
2024-03-03 09:30:00,1573,1853,3426
2024-03-03 10:00:00,2552,1314,3866
2024-03-03 10:30:00,2874,1248,4122
2024-03-03 11:00:00,3169,1013,4182
2024-03-03 11:30:00,3146,752,3898
2024-03-03 12:00:00,4097,560,4657
2024-03-03 12:30:00,4248,-1552,2696
2024-03-03 13:00:00,4395,193,4588
2024-03-03 13:30:00,4284,-1650,2634
2024-03-03 14:00:00,4249,-1649,2600
2024-03-03 14:30:00,4326,-157,4169
2024-03-03 15:00:00,4058,-3842,216
2024-03-03 15:30:00,3513,-3229,284
2024-03-03 16:00:00,2873,-575,2298
2024-03-03 16:30:00,2361,141,2502
2024-03-03 17:00:00,1760,280,2040
2024-03-03 17:30:00,1056,977,2033
2024-03-03 18:00:00,403,1681,2084
2024-03-03 18:30:00,9,2237,2246
2024-03-03 19:00:00,0,2329,2329
2024-03-03 19:30:00,2.5,2245,2248
2024-03-03 20:00:00,5,869,874
2024-03-03 20:30:00,7.5,2949,2957
2024-03-03 21:00:00,10,3034,3044
2024-03-03 21:30:00,12.5,2420,2433
2024-03-03 22:00:00,15,2245,2260
2024-03-03 22:30:00,17.5,591,609
2024-03-03 23:00:00,20,408,428
2024-03-03 23:30:00,22.5,273,296
2024-03-04 00:00:00,25,177,202
2024-03-04 00:30:00,27.5,182,210
2024-03-04 01:00:00,30,177,207
2024-03-04 01:30:00,32.5,180,213
2024-03-04 02:00:00,35,261,296
2024-03-04 02:30:00,37.5,174,212
2024-03-04 03:00:00,40,248,288
2024-03-04 03:30:00,42.5,246,289
2024-03-04 04:00:00,45,248,293
2024-03-04 04:30:00,47.5,335,383
2024-03-04 05:00:00,50,250,300
2024-03-04 05:30:00,52.5,248,301
2024-03-04 06:00:00,55,4292,4347
2024-03-04 06:30:00,57.5,3992,4050
2024-03-04 07:00:00,60,3842,3902
2024-03-04 07:30:00,197,3607,3804
2024-03-04 08:00:00,533,3238,3771
2024-03-04 08:30:00,709,2834,3543
2024-03-04 09:00:00,1729,1468,3197
2024-03-04 09:30:00,991,2169,3160
2024-03-04 10:00:00,2777,-505,2272
2024-03-04 10:30:00,2231,1857,4088
2024-03-04 11:00:00,3130,824,3954
2024-03-04 11:30:00,2717,801,3518
2024-03-04 12:00:00,1921,342,2263
2024-03-04 12:30:00,1646,723,2369
2024-03-04 13:00:00,1927,183,2110
2024-03-04 13:30:00,2373,-394,1979
2024-03-04 14:00:00,1467,415,1882
2024-03-04 14:30:00,1626,218,1844
2024-03-04 15:00:00,2572,-832,1740
2024-03-04 15:30:00,1008,3461,4469
2024-03-04 16:00:00,2764,-737,2027
2024-03-04 16:30:00,1500,-1340,160
2024-03-04 17:00:00,655,-496,159
2024-03-04 17:30:00,776,835,1611
2024-03-04 18:00:00,346,1364,1710
2024-03-04 18:30:00,8,2192,2200
2024-03-04 19:00:00,0,968,968
2024-03-04 19:30:00,1.04,720,721
2024-03-04 20:00:00,2.08,2366,2368
2024-03-04 20:30:00,3.13,2419,2422
2024-03-04 21:00:00,4.17,2111,2115
2024-03-04 21:30:00,5.21,684,689
2024-03-04 22:00:00,6.25,584,590
2024-03-04 22:30:00,7.29,3403,3410
2024-03-04 23:00:00,8.33,310,318
2024-03-04 23:30:00,9.38,383,392
2024-03-05 00:00:00,10.4,244,254
2024-03-05 00:30:00,11.5,150,161
2024-03-05 01:00:00,12.5,147,160
2024-03-05 01:30:00,13.5,146,160
2024-03-05 02:00:00,14.6,239,254
2024-03-05 02:30:00,15.6,232,248
2024-03-05 03:00:00,16.7,157,174
2024-03-05 03:30:00,17.7,158,176
2024-03-05 04:00:00,18.8,161,180
2024-03-05 04:30:00,19.8,248,268
2024-03-05 05:00:00,20.8,160,181
2024-03-05 05:30:00,21.9,158,180
2024-03-05 06:00:00,22.9,4669,4692
2024-03-05 06:30:00,24,2982,3006
2024-03-05 07:00:00,25,3275,3300
2024-03-05 07:30:00,104,4232,4336
2024-03-05 08:00:00,266,4260,4526
2024-03-05 08:30:00,696,2958,3654
2024-03-05 09:00:00,1521,3085,4606
2024-03-05 09:30:00,2136,410,2546
2024-03-05 10:00:00,2675,-654,2021
2024-03-05 10:30:00,3130,-1565,1565
2024-03-05 11:00:00,3516,-1986,1530
2024-03-05 11:30:00,3826,-2178,1648
2024-03-05 12:00:00,4043,-2483,1560
2024-03-05 12:30:00,4181,-2730,1451
2024-03-05 13:00:00,4225,-2471,1754
2024-03-05 13:30:00,4213,-2361,1852
2024-03-05 14:00:00,4110,-2097,2013
2024-03-05 14:30:00,3780,-1626,2154
2024-03-05 15:00:00,3668,-1470,2198
2024-03-05 15:30:00,2195,1861,4056
2024-03-05 16:00:00,2723,-570,2153
2024-03-05 16:30:00,2063,99,2162
2024-03-05 17:00:00,1368,1132,2500
2024-03-05 17:30:00,549,430,979
2024-03-05 18:00:00,141,994,1135
2024-03-05 18:30:00,12,1357,1369
2024-03-05 19:00:00,0,2937,2937
2024-03-05 19:30:00,1.54,2414,2416
2024-03-05 20:00:00,3.08,2396,2399
2024-03-05 20:30:00,4.63,2541,2546
2024-03-05 21:00:00,6.17,693,699
2024-03-05 21:30:00,7.71,676,684
2024-03-05 22:00:00,9.25,2432,2441
2024-03-05 22:30:00,10.8,2411,2422
2024-03-05 23:00:00,12.3,323,335
2024-03-05 23:30:00,13.9,387,401
2024-03-06 00:00:00,15.4,241,256
2024-03-06 00:30:00,17,155,172
2024-03-06 01:00:00,18.5,153,172
2024-03-06 01:30:00,20,154,174
2024-03-06 02:00:00,21.6,237,259
2024-03-06 02:30:00,23.1,223,246
2024-03-06 03:00:00,24.7,150,175
2024-03-06 03:30:00,26.2,152,178
2024-03-06 04:00:00,27.8,151,179
2024-03-06 04:30:00,29.3,308,337
2024-03-06 05:00:00,30.8,302,333
2024-03-06 05:30:00,32.4,222,254
2024-03-06 06:00:00,33.9,1811,1845
2024-03-06 06:30:00,35.5,4570,4605
2024-03-06 07:00:00,37,3756,3793
2024-03-06 07:30:00,125,3178,3303
2024-03-06 08:00:00,317,4482,4799
2024-03-06 08:30:00,710,1366,2076
2024-03-06 09:00:00,1558,1131,2689
2024-03-06 09:30:00,1675,642,2317
2024-03-06 10:00:00,2632,-529,2103
2024-03-06 10:30:00,3085,-1179,1906
2024-03-06 11:00:00,3467,-313,3154
2024-03-06 11:30:00,3724,-1785,1939
2024-03-06 12:00:00,3944,-1833,2111
2024-03-06 12:30:00,4041,100,4141
2024-03-06 13:00:00,4110,-2188,1922
2024-03-06 13:30:00,4078,-1614,2464
2024-03-06 14:00:00,4001,-2158,1843
2024-03-06 14:30:00,3784,-503,3281
2024-03-06 15:00:00,3414,7,3421
2024-03-06 15:30:00,3252,178,3430
2024-03-06 16:00:00,2144,-1519,625
2024-03-06 16:30:00,2164,142,2306
2024-03-06 17:00:00,1523,141,1664
2024-03-06 17:30:00,1014,1338,2352
2024-03-06 18:00:00,366,1680,2046
2024-03-06 18:30:00,10,574,584
2024-03-06 19:00:00,0,594,594
2024-03-06 19:30:00,1.17,753,754
2024-03-06 20:00:00,2.33,2426,2428
2024-03-06 20:30:00,3.5,2437,2441
2024-03-06 21:00:00,4.67,2499,2504
2024-03-06 21:30:00,5.83,2519,2525
2024-03-06 22:00:00,7,541,548
2024-03-06 22:30:00,8.17,461,469
2024-03-06 23:00:00,9.33,295,304
2024-03-06 23:30:00,10.5,159,170
2024-03-07 00:00:00,11.7,153,165
2024-03-07 00:30:00,12.8,237,250
2024-03-07 01:00:00,14,229,243
2024-03-07 01:30:00,15.2,226,241
2024-03-07 02:00:00,16.3,148,164
2024-03-07 02:30:00,17.5,144,162
2024-03-07 03:00:00,18.7,151,170
2024-03-07 03:30:00,19.8,238,258
2024-03-07 04:00:00,21,231,252
2024-03-07 04:30:00,22.2,150,172
2024-03-07 05:00:00,23.3,154,177
2024-03-07 05:30:00,24.5,160,185
2024-03-07 06:00:00,25.7,4898,4924
2024-03-07 06:30:00,26.8,3204,3231
2024-03-07 07:00:00,28,3141,3169
2024-03-07 07:30:00,160,3913,4073
2024-03-07 08:00:00,223,4222,4445
2024-03-07 08:30:00,705,3542,4247
2024-03-07 09:00:00,894,1426,2320
2024-03-07 09:30:00,897,1416,2313
2024-03-07 10:00:00,899,1406,2305
2024-03-07 10:30:00,902,1396,2298
2024-03-07 11:00:00,905,1386,2291
2024-03-07 11:30:00,908,1376,2284
2024-03-07 12:00:00,910,1366,2276
2024-03-07 12:30:00,913,1356,2269
2024-03-07 13:00:00,916,1346,2262
2024-03-07 13:30:00,919,1336,2254
2024-03-07 14:00:00,921,1326,2247
2024-03-07 14:30:00,924,1316,2240
2024-03-07 15:00:00,927,1306,2233
2024-03-07 15:30:00,929,1296,2225
2024-03-07 16:00:00,932,1286,2218
2024-03-07 16:30:00,935,1276,2211
2024-03-07 17:00:00,938,1266,2203
2024-03-07 17:30:00,940,1256,2196
2024-03-07 18:00:00,943,1246,2189
2024-03-07 18:30:00,946,1236,2182
2024-03-07 19:00:00,949,1226,2174
2024-03-07 19:30:00,951,1216,2167
2024-03-07 20:00:00,954,1206,2160
2024-03-07 20:30:00,957,1196,2152
2024-03-07 21:00:00,960,1186,2145
2024-03-07 21:30:00,962,1176,2138
2024-03-07 22:00:00,965,1166,2131
2024-03-07 22:30:00,968,1156,2123
2024-03-07 23:00:00,970,1146,2116
2024-03-07 23:30:00,973,1136,2109
2024-03-08 00:00:00,976,1126,2101
2024-03-08 00:30:00,979,1116,2094
2024-03-08 01:00:00,981,1105,2087
2024-03-08 01:30:00,984,1095,2080
2024-03-08 02:00:00,987,1085,2072
2024-03-08 02:30:00,990,1075,2065
2024-03-08 03:00:00,992,1065,2058
2024-03-08 03:30:00,995,1055,2050
2024-03-08 04:00:00,998,1045,2043
2024-03-08 04:30:00,1000,1035,2036
2024-03-08 05:00:00,1003,1025,2029
2024-03-08 05:30:00,1006,1015,2021
2024-03-08 06:00:00,1009,1005,2014
2024-03-08 06:30:00,1011,995,2007
2024-03-08 07:00:00,1014,985,1999
2024-03-08 07:30:00,1017,975,1992
2024-03-08 08:00:00,1020,965,1985
2024-03-08 08:30:00,1022,955,1978
2024-03-08 09:00:00,1025,945,1970
2024-03-08 09:30:00,1028,935,1963
2024-03-08 10:00:00,1031,925,1956
2024-03-08 10:30:00,1033,915,1948
2024-03-08 11:00:00,1036,905,1941
2024-03-08 11:30:00,1039,895,1934
2024-03-08 12:00:00,1041,885,1927
2024-03-08 12:30:00,1044,875,1919
2024-03-08 13:00:00,1047,865,1912
2024-03-08 13:30:00,1050,855,1905
2024-03-08 14:00:00,1052,845,1897
2024-03-08 14:30:00,1055,835,1890
2024-03-08 15:00:00,1058,825,1883
2024-03-08 15:30:00,1061,815,1876
2024-03-08 16:00:00,1063,805,1868
2024-03-08 16:30:00,1066,795,1861
2024-03-08 17:00:00,861,1016,1877
2024-03-08 17:30:00,647,1304,1951
2024-03-08 18:00:00,174,160,334
2024-03-08 18:30:00,11,266,277
2024-03-08 19:00:00,0,2217,2217
2024-03-08 19:30:00,0,2511,2511
2024-03-08 20:00:00,0,725,725
2024-03-08 20:30:00,0,2395,2395
2024-03-08 21:00:00,1.91,736,738
2024-03-08 21:30:00,3.82,2679,2683
2024-03-08 22:00:00,5.73,2674,2680
2024-03-08 22:30:00,7.64,2788,2796
2024-03-08 23:00:00,9.55,231,241
2024-03-08 23:30:00,11.5,266,277
2024-03-09 00:00:00,13.4,232,245
2024-03-09 00:30:00,15.3,146,161
2024-03-09 01:00:00,17.2,151,168
2024-03-09 01:30:00,19.1,152,171
2024-03-09 02:00:00,21,145,166
2024-03-09 02:30:00,22.9,238,261
2024-03-09 03:00:00,24.8,232,257
2024-03-09 03:30:00,26.7,150,177
2024-03-09 04:00:00,28.6,152,181
2024-03-09 04:30:00,30.5,154,185
2024-03-09 05:00:00,32.5,1728,1760
2024-03-09 05:30:00,34.4,3301,3336
2024-03-09 06:00:00,36.3,4875,4911
2024-03-09 06:30:00,38.2,3134,3172
2024-03-09 07:00:00,40.1,2639,2679
2024-03-09 07:30:00,42,3076,3118
2024-03-09 08:00:00,51,2519,2570
2024-03-09 08:30:00,106,2797,2903
2024-03-09 09:00:00,251,2017,2268
2024-03-09 09:30:00,314,1546,1860
2024-03-09 10:00:00,266,1562,1828
2024-03-09 10:30:00,767,1203,1970
2024-03-09 11:00:00,882,1083,1965
2024-03-09 11:30:00,1245,708,1953
2024-03-09 12:00:00,996,1475,2471
2024-03-09 12:30:00,800,1500,2300
2024-03-09 13:00:00,558,1823,2381
2024-03-09 13:30:00,758,1616,2374
2024-03-09 14:00:00,687,1847,2534
2024-03-09 14:30:00,736,2030,2766
2024-03-09 15:00:00,732,1787,2519
2024-03-09 15:30:00,893,1761,2654
2024-03-09 16:00:00,934,1761,2695
2024-03-09 16:30:00,2338,482,2820
2024-03-09 17:00:00,1622,716,2338
2024-03-09 17:30:00,1160,1471,2631
2024-03-09 18:00:00,277,2192,2469
2024-03-09 18:30:00,13,558,571
2024-03-09 19:00:00,0,2499,2499
2024-03-09 19:30:00,0,2465,2465
2024-03-09 20:00:00,0,2135,2135
2024-03-09 20:30:00,0,1770,1770
2024-03-09 21:00:00,0,240,240
2024-03-09 21:30:00,3.7,241,245
2024-03-09 22:00:00,7.4,246,253
2024-03-09 22:30:00,11.1,2118,2129
2024-03-09 23:00:00,14.8,258,273
2024-03-09 23:30:00,18.5,176,195
2024-03-10 00:00:00,22.2,350,372
2024-03-10 00:30:00,25.9,146,172
2024-03-10 01:00:00,29.6,142,172
2024-03-10 01:30:00,33.3,230,263
2024-03-10 02:00:00,37,229,266
2024-03-10 02:30:00,40.7,211,252
2024-03-10 03:00:00,44.4,212,256
2024-03-10 03:30:00,48.1,212,260
2024-03-10 04:00:00,51.8,301,353
2024-03-10 04:30:00,55.5,293,349
2024-03-10 05:00:00,59.2,213,272
2024-03-10 05:30:00,62.9,211,274
2024-03-10 06:00:00,66.6,1837,1904
2024-03-10 06:30:00,70.3,4882,4952
2024-03-10 07:00:00,74,3492,3566
2024-03-10 07:30:00,136,3264,3400
2024-03-10 08:00:00,500,2467,2967
2024-03-10 08:30:00,684,2182,2866
2024-03-10 09:00:00,729,1884,2613
2024-03-10 09:30:00,3381,-1191,2190
2024-03-10 10:00:00,1661,1318,2979
2024-03-10 10:30:00,1014,1401,2415
2024-03-10 11:00:00,1007,1450,2457
2024-03-10 11:30:00,1714,626,2340
2024-03-10 12:00:00,2043,227,2270
2024-03-10 12:30:00,2230,104,2334
2024-03-10 13:00:00,972,3184,4156
2024-03-10 13:30:00,1222,4620,5842
2024-03-10 14:00:00,1305,4227,5532
2024-03-10 14:30:00,4105,72,4177
2024-03-10 15:00:00,4163,-1508,2655
2024-03-10 15:30:00,1361,986,2347
2024-03-10 16:00:00,523,3619,4142
2024-03-10 16:30:00,397,3602,3999
2024-03-10 17:00:00,2243,1934,4177
2024-03-10 17:30:00,1202,2893,4095
2024-03-10 18:00:00,102,1900,2002
2024-03-10 18:30:00,7,2210,2217
2024-03-10 19:00:00,0,2609,2609
2024-03-10 19:30:00,1.96,533,535
2024-03-10 20:00:00,3.92,543,547
2024-03-10 20:30:00,5.88,495,501
2024-03-10 21:00:00,7.83,776,784
2024-03-10 21:30:00,9.79,669,679
2024-03-10 22:00:00,11.8,655,667
2024-03-10 22:30:00,13.7,585,599
2024-03-10 23:00:00,15.7,615,631
2024-03-10 23:30:00,17.6,155,173
2024-03-11 00:00:00,19.6,236,256
2024-03-11 00:30:00,21.5,232,254
2024-03-11 01:00:00,23.5,141,165
2024-03-11 01:30:00,25.5,144,169
2024-03-11 02:00:00,27.4,144,171
2024-03-11 02:30:00,29.4,141,170
2024-03-11 03:00:00,31.3,226,257
2024-03-11 03:30:00,33.3,221,254
2024-03-11 04:00:00,35.3,145,180
2024-03-11 04:30:00,37.2,150,187
2024-03-11 05:00:00,39.2,154,193
2024-03-11 05:30:00,41.1,240,281
2024-03-11 06:00:00,43.1,1810,1853
2024-03-11 06:30:00,45,3138,3183
2024-03-11 07:00:00,47,3261,3308
2024-03-11 07:30:00,122,2926,3048
2024-03-11 08:00:00,333,4851,5184
2024-03-11 08:30:00,853,3290,4143
2024-03-11 09:00:00,1636,1131,2767
2024-03-11 09:30:00,2241,-21,2220
2024-03-11 10:00:00,2774,-559,2215
2024-03-11 10:30:00,3238,1108,4346
2024-03-11 11:00:00,3648,765,4413
2024-03-11 11:30:00,3947,942,4889
2024-03-11 12:00:00,4194,240,4434
2024-03-11 12:30:00,4259,-29,4230
2024-03-11 13:00:00,4349,-1727,2622
2024-03-11 13:30:00,4364,-51,4313
2024-03-11 14:00:00,4221,-396,3825
2024-03-11 14:30:00,4045,-375,3670
2024-03-11 15:00:00,3773,-128,3645
2024-03-11 15:30:00,3397,-1542,1855
2024-03-11 16:00:00,2968,-2712,256
2024-03-11 16:30:00,2442,-535,1907
2024-03-11 17:00:00,1819,165,1984
2024-03-11 17:30:00,1151,482,1633
2024-03-11 18:00:00,469,1597,2066
2024-03-11 18:30:00,18,2040,2058
2024-03-11 19:00:00,0,328,328
2024-03-11 19:30:00,2.33,2797,2799
2024-03-11 20:00:00,4.67,736,741
2024-03-11 20:30:00,7,672,679
2024-03-11 21:00:00,9.33,634,643
2024-03-11 21:30:00,11.7,2397,2409
2024-03-11 22:00:00,14,2381,2395
2024-03-11 22:30:00,16.3,2380,2396
2024-03-11 23:00:00,18.7,1575,1594
2024-03-11 23:30:00,21,1322,1343
2024-03-12 00:00:00,23.3,1417,1440
2024-03-12 00:30:00,25.7,1514,1540
2024-03-12 01:00:00,28,1487,1515
2024-03-12 01:30:00,30.3,1412,1442
2024-03-12 02:00:00,32.7,141,174
2024-03-12 02:30:00,35,143,178
2024-03-12 03:00:00,37.3,141,178
2024-03-12 03:30:00,39.7,228,268
2024-03-12 04:00:00,42,225,267
2024-03-12 04:30:00,44.3,151,195
2024-03-12 05:00:00,46.7,150,197
2024-03-12 05:30:00,49,148,197
2024-03-12 06:00:00,51.3,4358,4409
2024-03-12 06:30:00,53.7,2943,2997
2024-03-12 07:00:00,56,3309,3365
2024-03-12 07:30:00,150,3284,3434
2024-03-12 08:00:00,392,4335,4727
2024-03-12 08:30:00,830,3328,4158
2024-03-12 09:00:00,1674,703,2377
2024-03-12 09:30:00,2240,-201,2039
2024-03-12 10:00:00,2791,-432,2359
2024-03-12 10:30:00,3207,-1327,1880
2024-03-12 11:00:00,3549,-1697,1852
2024-03-12 11:30:00,3870,-2008,1862
2024-03-12 12:00:00,4029,143,4172
2024-03-12 12:30:00,4149,2163,6312
2024-03-12 13:00:00,4183,-1733,2450
2024-03-12 13:30:00,4159,-2043,2116
2024-03-12 14:00:00,4066,-1875,2191
2024-03-12 14:30:00,3825,-1716,2109
2024-03-12 15:00:00,3633,499,4132
2024-03-12 15:30:00,3271,733,4004
2024-03-12 16:00:00,2825,1637,4462
2024-03-12 16:30:00,2327,2101,4428
2024-03-12 17:00:00,1782,843,2625
2024-03-12 17:30:00,889,1658,2547
2024-03-12 18:00:00,505,3957,4462
2024-03-12 18:30:00,31,4081,4112
2024-03-12 19:00:00,0,5383,5383
2024-03-12 19:30:00,2.79,4099,4102
2024-03-12 20:00:00,5.58,4120,4126
2024-03-12 20:30:00,8.38,4049,4057
2024-03-12 21:00:00,11.2,4101,4112
2024-03-12 21:30:00,14,2730,2744
2024-03-12 22:00:00,16.8,2746,2763
2024-03-12 22:30:00,19.5,4390,4410
2024-03-12 23:00:00,22.3,307,329
2024-03-12 23:30:00,25.1,156,181
2024-03-13 00:00:00,27.9,148,176
2024-03-13 00:30:00,30.7,227,258
2024-03-13 01:00:00,33.5,229,263
2024-03-13 01:30:00,36.3,144,180
2024-03-13 02:00:00,39.1,152,191
2024-03-13 02:30:00,41.9,150,192
2024-03-13 03:00:00,44.7,242,287
2024-03-13 03:30:00,47.5,237,284
2024-03-13 04:00:00,50.3,144,194
2024-03-13 04:30:00,53,147,200
2024-03-13 05:00:00,55.8,151,207
2024-03-13 05:30:00,58.6,242,301
2024-03-13 06:00:00,61.4,4665,4726
2024-03-13 06:30:00,64.2,2994,3058
2024-03-13 07:00:00,67,3137,3204
2024-03-13 07:30:00,177,2627,2804
2024-03-13 08:00:00,433,2073,2506
2024-03-13 08:30:00,965,3409,4374
2024-03-13 09:00:00,1698,356,2054
2024-03-13 09:30:00,2216,-263,1953
2024-03-13 10:00:00,2721,1248,3969
2024-03-13 10:30:00,3111,-1212,1899
2024-03-13 11:00:00,3477,-3093,384
2024-03-13 11:30:00,3701,-1615,2086
2024-03-13 12:00:00,3888,-1908,1980
2024-03-13 12:30:00,3988,-2313,1675
2024-03-13 13:00:00,3998,-1600,2398
2024-03-13 13:30:00,4030,-1449,2581
2024-03-13 14:00:00,3966,-1482,2484
2024-03-13 14:30:00,3736,-1183,2553
2024-03-13 15:00:00,3523,1412,4935
2024-03-13 15:30:00,3213,1827,5040
2024-03-13 16:00:00,2839,-588,2251
2024-03-13 16:30:00,2250,-1553,697
2024-03-13 17:00:00,1800,1190,2990
2024-03-13 17:30:00,1163,-778,385
2024-03-13 18:00:00,346,38,384
2024-03-13 18:30:00,35,2237,2272
2024-03-13 19:00:00,0,1891,1891
2024-03-13 19:30:00,0,1958,1958
2024-03-13 20:00:00,0,2690,2690
2024-03-13 20:30:00,0,3543,3543
2024-03-13 21:00:00,0,2898,2898
2024-03-13 21:30:00,0,2253,2253
2024-03-13 22:00:00,0,1609,1609
2024-03-13 22:30:00,0,964,964
2024-03-13 23:00:00,0,319,319
2024-03-13 23:30:00,3.88,384,388
2024-03-14 00:00:00,7.75,251,259
2024-03-14 00:30:00,11.6,153,165
2024-03-14 01:00:00,15.5,151,167
2024-03-14 01:30:00,19.4,153,172
2024-03-14 02:00:00,23.3,149,172
2024-03-14 02:30:00,27.1,241,268
2024-03-14 03:00:00,31,233,264
2024-03-14 03:30:00,34.9,151,186
2024-03-14 04:00:00,38.8,153,192
2024-03-14 04:30:00,42.6,147,190
2024-03-14 05:00:00,46.5,237,284
2024-03-14 05:30:00,50.4,233,283
2024-03-14 06:00:00,54.3,1284,1338
2024-03-14 06:30:00,58.1,2914,2972
2024-03-14 07:00:00,62,2575,2637
2024-03-14 07:30:00,175,1966,2141
2024-03-14 08:00:00,418,1764,2182
2024-03-14 08:30:00,949,2774,3723
2024-03-14 09:00:00,1673,-991,682
2024-03-14 09:30:00,2220,386,2606
2024-03-14 10:00:00,2736,-262,2474
2024-03-14 10:30:00,3126,-748,2378
2024-03-14 11:00:00,3398,-1217,2181
2024-03-14 11:30:00,3692,-1959,1733
2024-03-14 12:00:00,3819,-556,3263
2024-03-14 12:30:00,3933,-3630,303
2024-03-14 13:00:00,3935,-3542,393
2024-03-14 13:30:00,3861,-3441,420
2024-03-14 14:00:00,3798,-569,3229
2024-03-14 14:30:00,3549,-3107,442
2024-03-14 15:00:00,3296,-768,2528
2024-03-14 15:30:00,2908,-2418,490
2024-03-14 16:00:00,1948,-1594,354
2024-03-14 16:30:00,1943,-1631,312
